"x"
-13.9996666666667
-13.833
-13.6663333333333
-13.4996666666667
-13.333
-13.1663333333334
-12.9996666666667
-12.833
-12.6663333333334
-12.4996666666667
-12.333
-12.1663333333334
-11.9996666666667
-11.833
-11.6663333333334
-11.4996666666667
-11.333
-11.1663333333334
-10.9996666666667
-10.833
-10.6663333333334
-10.4996666666667
-10.333
-10.1663333333334
-9.99966666666668
-9.83300000000002
-9.66633333333336
-9.49966666666668
-9.33300000000002
-9.16633333333336
-8.99966666666668
-8.83300000000002
-8.66633333333336
-8.49966666666668
-8.33300000000002
-8.16633333333336
-7.99966666666668
-7.83300000000002
-7.66633333333336
-7.49966666666668
-7.33300000000002
-7.16633333333336
-6.99966666666669
-6.83300000000002
-6.66633333333336
-6.49966666666669
-6.33300000000002
-6.16633333333336
-5.99966666666669
-5.83300000000002
-5.66633333333336
-5.49966666666669
-5.33300000000002
-5.16633333333336
-4.99966666666669
-4.83300000000002
-4.66633333333336
-4.49966666666669
-4.33300000000002
-4.16633333333336
-3.99966666666669
-3.83300000000002
-3.66633333333336
-3.49966666666669
-3.33300000000002
-3.16633333333336
-2.99966666666669
-2.83300000000002
-2.66633333333336
-2.49966666666669
-2.33300000000002
-2.16633333333336
-1.99966666666669
-1.83300000000002
-1.66633333333336
-1.49966666666669
-1.33300000000002
-1.16633333333336
-0.999666666666691
-0.833000000000027
-0.666333333333355
-0.499666666666691
-0.333000000000027
-0.166333333333355
0.000333333333308872
0.166999999999973
0.333666666666645
0.500333333333309
0.666999999999973
0.833666666666645
1.00033333333331
1.16699999999997
1.33366666666664
1.50033333333331
1.66699999999997
1.83366666666664
2.00033333333331
2.16699999999997
2.33366666666664
2.50033333333331
2.66699999999997
2.83366666666664
3.00033333333331
3.16699999999997
3.33366666666664
3.50033333333331
3.66699999999997
3.83366666666664
4.00033333333331
4.16699999999997
4.33366666666664
4.50033333333331
4.66699999999997
4.83366666666664
5.00033333333331
5.16699999999998
5.33366666666664
5.50033333333331
5.66699999999998
5.83366666666664
6.00033333333331
6.16699999999998
6.33366666666664
6.50033333333331
6.66699999999998
6.83366666666664
7.00033333333331
7.16699999999998
7.33366666666664
7.50033333333331
7.66699999999998
7.83366666666664
8.00033333333331
8.16699999999997
8.33366666666664
8.50033333333331
8.66699999999997
8.83366666666664
9.00033333333331
9.16699999999997
9.33366666666664
9.50033333333331
9.66699999999997
9.83366666666664
10.0003333333333
10.167
10.3336666666666
10.5003333333333
10.667
10.8336666666666
11.0003333333333
11.167
11.3336666666666
11.5003333333333
11.667
11.8336666666666
12.0003333333333
12.167
12.3336666666666
12.5003333333333
12.667
12.8336666666666
13.0003333333333
13.167
13.3336666666666
13.5003333333333
13.667
13.8336666666666
14.0003333333333
14.167
14.3336666666666
14.5003333333333
14.667
14.8336666666666
15.0003333333333
15.167
15.3336666666666
15.5003333333333
15.667
15.8336666666666
16.0003333333333
16.167
16.3336666666666
16.5003333333333
16.667
16.8336666666666
17.0003333333333
17.167
17.3336666666666
17.5003333333333
17.667
17.8336666666666
18.0003333333333
18.167
18.3336666666666
18.5003333333333
18.667
18.8336666666666
19.0003333333333
19.167
19.3336666666666
19.5003333333333
19.667
19.8336666666666
20.0003333333333
20.167
20.3336666666666
20.5003333333333
20.667
20.8336666666666
21.0003333333333
21.167
21.3336666666666
21.5003333333333
21.667
21.8336666666666
22.0003333333333
22.167
22.3336666666666
22.5003333333333
22.667
22.8336666666666
23.0003333333333
23.167
23.3336666666666
23.5003333333333
23.667
23.8336666666666
24.0003333333333
24.167
24.3336666666666
24.5003333333333
24.667
24.8336666666666
25.0003333333333
25.167
25.3336666666666
25.5003333333333
25.667
25.8336666666666
26.0003333333333
26.167
26.3336666666666
26.5003333333333
26.667
26.8336666666666
27.0003333333333
27.167
27.3336666666666
27.5003333333333
27.667
27.8336666666666
28.0003333333333
28.167
28.3336666666666
28.5003333333333
28.667
28.8336666666666
29.0003333333333
29.167
29.3336666666666
29.5003333333333
29.667
29.8336666666666
30.0003333333333
30.167
30.3336666666666
30.5003333333333
30.667
30.8336666666666
31.0003333333333
31.167
31.3336666666666
31.5003333333333
31.667
31.8336666666666
32.0003333333333
32.167
32.3336666666666
32.5003333333333
32.667
32.8336666666666
33.0003333333333
33.167
33.3336666666666
33.5003333333333
33.667
33.8336666666666
34.0003333333333
34.167
34.3336666666666
34.5003333333333
34.667
34.8336666666666
35.0003333333333
35.167
35.3336666666666
35.5003333333333
35.667
35.8336666666666
36.0003333333333
36.167
36.3336666666666
36.5003333333333
36.667
36.8336666666666
37.0003333333333
37.167
37.3336666666666
37.5003333333333
37.667
37.8336666666666
38.0003333333333
38.167
38.3336666666666
38.5003333333333
38.667
38.8336666666666
39.0003333333333
39.167
39.3336666666666
39.5003333333333
39.667
39.8336666666666
40.0003333333333
40.167
40.3336666666666
40.5003333333333
40.667
40.8336666666666
41.0003333333333
41.167
41.3336666666666
41.5003333333333
41.667
41.8336666666666
42.0003333333333
42.167
42.3336666666666
42.5003333333333
42.667
42.8336666666666
43.0003333333333
43.167
43.3336666666666
43.5003333333333
43.667
43.8336666666666
44.0003333333333
44.167
44.3336666666666
44.5003333333333
44.667
44.8336666666666
45.0003333333333
45.167
45.3336666666666
45.5003333333333
45.667
45.8336666666666
46.0003333333333
46.167
46.3336666666666
46.5003333333333
46.667
46.8336666666666
47.0003333333333
47.167
47.3336666666666
47.5003333333333
47.667
47.8336666666666
48.0003333333333
48.167
48.3336666666666
48.5003333333333
48.667
48.8336666666666
49.0003333333333
49.167
49.3336666666666
49.5003333333333
49.667
49.8336666666666
50.0003333333333
50.167
50.3336666666666
50.5003333333333
50.667
50.8336666666666
51.0003333333333
51.167
51.3336666666666
51.5003333333333
51.667
51.8336666666666
52.0003333333333
52.167
52.3336666666666
52.5003333333333
52.667
52.8336666666666
53.0003333333333
53.167
53.3336666666666
53.5003333333333
53.667
53.8336666666666
54.0003333333333
54.167
54.3336666666666
54.5003333333333
54.667
54.8336666666666
55.0003333333333
55.167
55.3336666666666
55.5003333333333
55.667
55.8336666666666
56.0003333333333
56.167
56.3336666666666
56.5003333333333
56.667
56.8336666666666
57.0003333333333
57.167
57.3336666666666
57.5003333333333
57.667
57.8336666666666
58.0003333333333
58.167
58.3336666666666
58.5003333333333
58.667
58.8336666666666
59.0003333333333
59.167
59.3336666666666
59.5003333333333
59.667
59.8336666666666
60.0003333333333
60.167
60.3336666666666
60.5003333333333
60.667
60.8336666666666
61.0003333333333
61.167
61.3336666666666
61.5003333333333
61.667
61.8336666666666
62.0003333333333
62.167
62.3336666666666
62.5003333333333
62.667
62.8336666666666
63.0003333333333
63.167
63.3336666666666
63.5003333333333
63.667
63.8336666666666
64.0003333333333
64.1669999999999
64.3336666666666
64.5003333333333
64.6669999999999
64.8336666666666
65.0003333333333
65.1669999999999
65.3336666666666
65.5003333333333
65.6669999999999
65.8336666666666
66.0003333333333
66.1669999999999
66.3336666666666
66.5003333333333
66.6669999999999
66.8336666666666
67.0003333333333
67.1669999999999
67.3336666666666
67.5003333333333
67.6669999999999
67.8336666666666
68.0003333333333
68.1669999999999
68.3336666666666
68.5003333333333
68.6669999999999
68.8336666666666
69.0003333333333
69.1669999999999
69.3336666666666
69.5003333333333
69.6669999999999
69.8336666666666
70.0003333333333
70.1669999999999
70.3336666666666
70.5003333333333
70.6669999999999
70.8336666666666
71.0003333333333
71.1669999999999
71.3336666666666
71.5003333333333
71.6669999999999
71.8336666666666
72.0003333333333
72.1669999999999
72.3336666666666
72.5003333333333
72.6669999999999
72.8336666666666
73.0003333333333
73.1669999999999
73.3336666666666
73.5003333333333
73.6669999999999
73.8336666666666
74.0003333333333
74.1669999999999
74.3336666666666
74.5003333333333
74.6669999999999
74.8336666666666
75.0003333333333
75.1669999999999
75.3336666666666
75.5003333333333
75.6669999999999
75.8336666666666
76.0003333333333
76.1669999999999
76.3336666666666
76.5003333333333
76.6669999999999
76.8336666666666
77.0003333333333
77.1669999999999
77.3336666666666
77.5003333333333
77.6669999999999
77.8336666666666
78.0003333333333
78.1669999999999
78.3336666666666
78.5003333333333
78.6669999999999
78.8336666666666
79.0003333333333
79.1669999999999
79.3336666666666
79.5003333333333
79.6669999999999
79.8336666666666
80.0003333333333
80.1669999999999
80.3336666666666
80.5003333333333
80.6669999999999
80.8336666666666
81.0003333333333
81.1669999999999
81.3336666666666
81.5003333333333
81.6669999999999
81.8336666666666
82.0003333333333
82.1669999999999
82.3336666666666
82.5003333333333
82.6669999999999
82.8336666666666
83.0003333333333
83.1669999999999
83.3336666666666
83.5003333333333
